student_id,course,status,term,grade_received
S00149,English I,completed,fall_previous,B
S00149,Biology,completed,spring_previous,D
S00149,Geometry,completed,spring_previous,C
S00149,English II,completed,summer_previous,C
S00149,World History,completed,spring_previous,C
S00149,Algebra II,completed,fall_previous,C
S00149,English III,completed,fall_previous,C
S00149,Chemistry,completed,summer_previous,C
S00149,U.S. History,completed,fall_previous,C
S00151,Algebra I,completed,spring_previous,B
S00151,English I,completed,fall_previous,C
S00151,Biology,completed,spring_previous,C
S00151,Geometry,completed,fall_previous,A
S00151,English II,completed,spring_previous,A
S00151,World History,completed,summer_previous,B
S00151,Algebra II,completed,summer_previous,C
S00151,English III,completed,spring_previous,C
S00151,Chemistry,completed,fall_previous,B
S00151,U.S. History,completed,fall_previous,B
S00152,Algebra I,completed,spring_previous,D
S00152,English I,completed,fall_previous,A
S00152,Biology,completed,spring_previous,C
S00152,Geometry,completed,spring_previous,A
S00152,English II,completed,fall_previous,D
S00152,World History,completed,fall_previous,C
S00152,Algebra II,completed,fall_previous,D
S00152,English III,completed,spring_previous,C
S00152,Chemistry,completed,fall_previous,B
S00152,U.S. History,completed,fall_previous,A
S00153,Algebra I,completed,summer_previous,B
S00153,English I,completed,fall_previous,D
S00153,Biology,completed,summer_previous,A
S00153,Geometry,completed,summer_previous,C
S00153,English II,completed,spring_previous,A
S00153,World History,completed,fall_previous,A
S00154,Algebra I,completed,spring_previous,D
S00154,English I,completed,spring_previous,A
S00154,Biology,completed,spring_previous,A
S00157,Algebra I,completed,fall_previous,C
S00157,English I,completed,spring_previous,A
S00157,Biology,completed,summer_previous,A
S00157,Geometry,completed,fall_previous,D
S00157,English II,completed,fall_previous,D
S00157,World History,completed,summer_previous,A
S00157,Algebra II,completed,fall_previous,D
S00157,English III,completed,summer_previous,B
S00157,Chemistry,completed,spring_previous,B
S00157,U.S. History,completed,fall_previous,B
S00158,Algebra I,completed,spring_previous,B
S00158,English I,completed,spring_previous,D
S00158,Biology,completed,summer_previous,C
S00158,Geometry,completed,summer_previous,B
S00158,English II,completed,summer_previous,C
S00158,World History,completed,spring_previous,B
S00159,Algebra I,failed_or_missing,spring_previous,F
S00159,English I,completed,fall_previous,A
S00159,Biology,completed,fall_previous,B
S00160,Algebra I,completed,summer_previous,B
S00160,English I,completed,spring_previous,C
S00160,Biology,completed,spring_previous,B
S00162,Algebra I,completed,summer_previous,B
S00162,English I,completed,fall_previous,A
S00162,Biology,failed_or_missing,spring_previous,F
S00163,Algebra I,completed,spring_previous,C
S00163,English I,completed,spring_previous,B
S00163,Biology,completed,summer_previous,C
S00163,Geometry,completed,spring_previous,C
S00163,English II,completed,spring_previous,C
S00163,World History,completed,summer_previous,B
S00163,Algebra II,completed,fall_previous,A
S00163,English III,completed,fall_previous,B
S00163,Chemistry,completed,summer_previous,B
S00163,U.S. History,completed,summer_previous,C
S00164,Algebra I,completed,fall_previous,A
S00164,English I,completed,summer_previous,B
S00164,Biology,failed_or_missing,spring_previous,F
S00165,Algebra I,completed,fall_previous,A
S00165,English I,completed,spring_previous,C
S00165,Biology,failed_or_missing,fall_previous,F
S00165,Geometry,completed,spring_previous,C
S00165,English II,completed,fall_previous,B
S00165,World History,failed_or_missing,spring_previous,F
S00167,Algebra I,completed,fall_previous,A
S00167,English I,completed,summer_previous,C
S00167,Biology,completed,fall_previous,A
S00167,Geometry,completed,spring_previous,C
S00167,English II,completed,summer_previous,C
S00167,World History,completed,summer_previous,B
S00168,Algebra I,completed,fall_previous,C
S00168,English I,completed,summer_previous,C
S00168,Biology,failed_or_missing,fall_previous,F
S00168,Geometry,failed_or_missing,spring_previous,F
S00168,English II,completed,summer_previous,C
S00168,World History,failed_or_missing,fall_previous,F
S00169,Algebra I,completed,fall_previous,B
S00169,English I,completed,summer_previous,A
S00169,Biology,completed,spring_previous,B
S00169,Geometry,completed,summer_previous,C
S00169,English II,completed,summer_previous,B
S00169,World History,failed_or_missing,fall_previous,F
S00170,Algebra I,completed,fall_previous,C
S00170,English I,completed,summer_previous,D
S00170,Biology,completed,summer_previous,B
S00171,Algebra I,completed,fall_previous,D
S00171,English I,completed,fall_previous,C
S00171,Biology,completed,fall_previous,B
S00171,Geometry,completed,spring_previous,B
S00171,English II,completed,summer_previous,A
S00171,World History,completed,spring_previous,B
S00172,Algebra I,completed,spring_previous,B
S00172,English I,completed,spring_previous,B
S00172,Biology,failed_or_missing,spring_previous,F
S00172,Geometry,completed,fall_previous,A
S00172,English II,completed,spring_previous,B
S00172,World History,completed,fall_previous,C
S00172,Algebra II,completed,summer_previous,C
S00172,English III,failed_or_missing,spring_previous,F
S00172,Chemistry,completed,summer_previous,C
S00172,U.S. History,failed_or_missing,fall_previous,F
S00174,Algebra I,completed,fall_previous,C
S00174,English I,completed,fall_previous,C
S00174,Biology,completed,summer_previous,C
S00174,Geometry,completed,spring_previous,B
S00174,English II,completed,fall_previous,C
S00174,World History,completed,fall_previous,C
S00175,Algebra I,completed,fall_previous,B
S00175,English I,completed,fall_previous,B
S00175,Biology,completed,spring_previous,D
S00175,Geometry,completed,fall_previous,C
S00175,English II,completed,summer_previous,B
S00175,World History,completed,summer_previous,D
S00175,Algebra II,completed,fall_previous,D
S00175,English III,completed,fall_previous,B
S00175,Chemistry,completed,spring_previous,C
S00175,U.S. History,completed,summer_previous,A
S00176,Algebra I,completed,spring_previous,C
S00176,English I,completed,spring_previous,C
S00176,Biology,completed,summer_previous,C
S00177,Algebra I,completed,fall_previous,C
S00177,English I,completed,summer_previous,B
S00177,Biology,failed_or_missing,fall_previous,F
S00177,Geometry,completed,fall_previous,A
S00177,English II,completed,summer_previous,B
S00177,World History,completed,fall_previous,C
S00177,Algebra II,completed,spring_previous,B
S00177,English III,completed,summer_previous,B
S00177,Chemistry,completed,fall_previous,D
S00177,U.S. History,completed,fall_previous,B
S00178,Algebra I,completed,spring_previous,B
S00178,English I,completed,summer_previous,B
S00178,Biology,completed,summer_previous,C
S00179,Algebra I,completed,spring_previous,B
S00179,English I,completed,fall_previous,D
S00179,Biology,completed,fall_previous,A
S00179,Geometry,completed,spring_previous,B
S00179,English II,completed,spring_previous,A
S00179,World History,completed,spring_previous,B
S00179,Algebra II,completed,summer_previous,B
S00179,English III,completed,fall_previous,C
S00179,Chemistry,failed_or_missing,spring_previous,F
S00179,U.S. History,completed,summer_previous,C
S00180,Algebra I,failed_or_missing,fall_previous,F
S00180,English I,completed,spring_previous,A
S00180,Biology,completed,fall_previous,B
S00180,Geometry,completed,summer_previous,B
S00180,English II,completed,summer_previous,D
S00180,World History,completed,fall_previous,B
S00181,Algebra I,completed,summer_previous,C
S00181,English I,completed,spring_previous,D
S00181,Biology,completed,fall_previous,D
S00181,Geometry,completed,fall_previous,B
S00181,English II,completed,fall_previous,C
S00181,World History,completed,fall_previous,B
S00182,Algebra I,completed,summer_previous,C
S00182,English I,completed,spring_previous,B
S00182,Biology,completed,fall_previous,B
S00182,Geometry,completed,spring_previous,B
S00182,English II,completed,summer_previous,D
S00182,World History,completed,fall_previous,B
S00182,Algebra II,completed,fall_previous,D
S00182,English III,completed,spring_previous,C
S00182,Chemistry,completed,fall_previous,B
S00182,U.S. History,completed,summer_previous,A
S00183,Algebra I,completed,fall_previous,D
S00183,English I,completed,summer_previous,A
S00183,Biology,completed,spring_previous,C
S00183,Geometry,completed,fall_previous,B
S00183,English II,completed,fall_previous,B
S00183,World History,completed,summer_previous,C
S00183,Algebra II,completed,fall_previous,C
S00183,English III,completed,summer_previous,C
S00183,Chemistry,completed,spring_previous,D
S00183,U.S. History,failed_or_missing,spring_previous,F
S00184,Algebra I,completed,spring_previous,C
S00184,English I,completed,summer_previous,B
S00184,Biology,completed,fall_previous,B
S00184,Geometry,completed,fall_previous,B
S00184,English II,failed_or_missing,fall_previous,F
S00184,World History,failed_or_missing,fall_previous,F
S00184,Algebra II,completed,summer_previous,B
S00184,English III,failed_or_missing,spring_previous,F
S00184,Chemistry,failed_or_missing,spring_previous,F
S00184,U.S. History,completed,spring_previous,A
S00185,Algebra I,completed,spring_previous,A
S00185,English I,failed_or_missing,fall_previous,F
S00185,Biology,completed,fall_previous,B
S00187,Algebra I,completed,spring_previous,B
S00187,English I,completed,summer_previous,C
S00187,Biology,completed,spring_previous,D
S00187,Geometry,completed,fall_previous,C
S00187,English II,completed,spring_previous,A
S00187,World History,completed,spring_previous,B
S00187,Algebra II,completed,fall_previous,C
S00187,English III,completed,summer_previous,C
S00187,Chemistry,completed,summer_previous,B
S00187,U.S. History,completed,fall_previous,A
S00188,Algebra I,completed,summer_previous,C
S00188,English I,failed_or_missing,spring_previous,F
S00188,Biology,completed,summer_previous,D
S00190,Algebra I,completed,spring_previous,B
S00190,English I,failed_or_missing,fall_previous,F
S00190,Biology,completed,spring_previous,B
S00191,Algebra I,failed_or_missing,spring_previous,F
S00191,English I,completed,summer_previous,B
S00191,Biology,completed,spring_previous,C
S00191,Geometry,completed,spring_previous,A
S00191,English II,completed,spring_previous,D
S00191,World History,completed,summer_previous,C
S00191,Algebra II,completed,fall_previous,D
S00191,English III,completed,summer_previous,C
S00191,Chemistry,completed,fall_previous,B
S00191,U.S. History,completed,summer_previous,A
S00192,Algebra I,completed,spring_previous,D
S00192,English I,completed,spring_previous,B
S00192,Biology,failed_or_missing,fall_previous,F
S00192,Geometry,completed,spring_previous,B
S00192,English II,completed,spring_previous,B
S00192,World History,completed,spring_previous,D
S00192,Algebra II,completed,spring_previous,C
S00192,English III,completed,fall_previous,D
S00192,Chemistry,completed,fall_previous,C
S00192,U.S. History,completed,fall_previous,C
S00193,Algebra I,completed,fall_previous,A
S00193,English I,completed,spring_previous,B
S00193,Biology,failed_or_missing,spring_previous,F
S00195,Algebra I,failed_or_missing,fall_previous,F
S00195,English I,completed,summer_previous,C
S00195,Biology,completed,fall_previous,B
S00195,Geometry,completed,fall_previous,C
S00195,English II,failed_or_missing,fall_previous,F
S00195,World History,completed,spring_previous,B
S00196,Algebra I,completed,summer_previous,C
S00196,English I,completed,summer_previous,A
S00196,Biology,failed_or_missing,fall_previous,F
S00197,Algebra I,completed,fall_previous,B
S00197,English I,completed,summer_previous,B
S00197,Biology,completed,summer_previous,D
S00197,Geometry,completed,fall_previous,D
S00197,English II,completed,summer_previous,B
S00197,World History,failed_or_missing,spring_previous,F
S00197,Algebra II,completed,fall_previous,D
S00197,English III,completed,fall_previous,B
